phase,year,all_corn,plant_date,plant_day,plot,plot_num,plot_dir,rotation,corn,crop,variety,yield_bush,yield_ton,damage,treated,treatment,notes,,measured_yield
1,1895,FALSE,1895-05-03,123,4SA,4,SW,2,TRUE,C,Boone County White,41.6,NA,NA,FALSE,none,NA,1249.151488,3085.404175
1,1895,FALSE,1895-05-03,123,4SB,4,SW,2,TRUE,C,Boone County White,41.6,NA,NA,FALSE,none,NA,1249.151488,3085.404175
1,1895,FALSE,1895-05-03,123,4SC,4,SE,2,TRUE,C,Boone County White,41.6,NA,NA,FALSE,none,NA,1249.151488,3085.404175
1,1895,FALSE,1895-05-03,123,4SD,4,SE,2,TRUE,C,Boone County White,41.6,NA,NA,FALSE,none,NA,1249.151488,3085.404175
1,1895,FALSE,1895-03-28,87,5NA,5,NW,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5NB,5,NW,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5NC,5,NE,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5ND,5,NE,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5SA,5,SW,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5SB,5,SW,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5SC,5,SE,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1895,FALSE,1895-03-28,87,5SD,5,SE,3,FALSE,O,Pringle's Progress,22.2,NA,NA,FALSE,none,NA,666.614496,1646.537805
1,1896,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,62.3,NA,NA,FALSE,none,NA,1870.724464,4620.689426
1,1896,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,34.5,NA,NA,FALSE,none,NA,1035.95496,2558.808751
1,1896,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5SC,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1896,NA,NA,NA,5SD,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,FALSE,1897-05-19,139,3NA,3,NW,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3NB,3,NW,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3NC,3,NE,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3ND,3,NE,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3SA,3,SW,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3SB,3,SW,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3SC,3,SE,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,3SD,3,SE,1,TRUE,CC,NA,40.1,NA,NA,FALSE,none,NA,1204.109968,2974.151621
1,1897,FALSE,1897-05-19,139,4NA,4,NW,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4NB,4,NW,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4NC,4,NE,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4ND,4,NE,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4SA,4,SW,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4SB,4,SW,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4SC,4,SE,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,FALSE,1897-05-19,139,4SD,4,SE,2,TRUE,C,NA,47,NA,NA,FALSE,none,NA,1411.30096,3485.913371
1,1897,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5SC,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1897,NA,NA,NA,5SD,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,FALSE,1898-05-13,133,3NA,3,NW,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3NB,3,NW,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3NC,3,NE,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3ND,3,NE,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3SA,3,SW,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3SB,3,SW,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3SC,3,SE,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,FALSE,1898-05-13,133,3SD,3,SE,1,TRUE,CC,Burr's White,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
1,1898,NA,NA,NA,4NA,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4NB,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4NC,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4ND,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4SA,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4SB,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4SC,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,4SD,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5SC,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1898,NA,NA,NA,5SD,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1899,TRUE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
1,1899,TRUE,NA,NA,4NA,4,NW,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4NB,4,NW,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4NC,4,NE,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4ND,4,NE,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4SA,4,SW,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4SB,4,SW,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4SC,4,SE,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,4SD,4,SE,2,TRUE,C,NA,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
1,1899,TRUE,NA,NA,5NA,5,NW,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5NB,5,NW,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5NC,5,NE,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5ND,5,NE,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5SA,5,SW,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5SB,5,SW,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5SC,5,SE,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1899,TRUE,NA,NA,5SD,5,SE,3,TRUE,C,NA,53.5,NA,NA,FALSE,none,NA,1606.48088,3968.007774
1,1900,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,48,NA,NA,FALSE,none,NA,1441.32864,3560.081741
1,1900,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,41.5,NA,NA,FALSE,none,NA,1246.14872,3077.987338
1,1900,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5SC,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1900,NA,NA,NA,5SD,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
1,1901,TRUE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,23.7,NA,NA,FALSE,none,NA,711.656016,1757.79036
1,1901,TRUE,NA,NA,4NA,4,NW,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4NB,4,NW,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4NC,4,NE,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4ND,4,NE,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4SA,4,SW,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4SB,4,SW,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4SC,4,SE,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,4SD,4,SE,2,TRUE,C,NA,33.7,NA,NA,FALSE,none,NA,1011.932816,2499.474056
1,1901,TRUE,NA,NA,5NA,5,NW,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5NB,5,NW,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5NC,5,NE,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5ND,5,NE,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5SA,5,SW,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5SB,5,SW,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5SC,5,SE,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1901,TRUE,NA,NA,5SD,5,SE,3,TRUE,C,NA,34.3,NA,NA,FALSE,none,NA,1029.949424,2543.975077
1,1902,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,60.2,NA,NA,FALSE,none,NA,1807.666336,4464.93585
1,1902,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
1,1902,FALSE,NA,NA,5NA,5,NW,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5NB,5,NW,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5NC,5,NE,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5ND,5,NE,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5SA,5,SW,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5SB,5,SW,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5SC,5,SE,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1902,FALSE,NA,NA,5SD,5,SE,3,FALSE,O,NA,54.6,NA,NA,FALSE,none,NA,1639.511328,4049.59298
1,1903,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,26,NA,NA,FALSE,none,NA,780.71968,1928.37761
1,1903,FALSE,NA,NA,4NA,4,NW,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4NB,4,NW,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4NC,4,NE,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4ND,4,NE,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4SA,4,SW,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4SB,4,SW,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4SC,4,SE,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,4SD,4,SE,2,TRUE,C,NA,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
1,1903,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,1.11,NA,FALSE,none,NA,#VALUE!,#VALUE!
1,1903,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,1.11,NA,FALSE,none,NA,#VALUE!,#VALUE!
1,1903,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,1.11,NA,FALSE,none,NA,#VALUE!,#VALUE!
1,1903,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,1.11,NA,FALSE,none,NA,#VALUE!,#VALUE!
